station,valid,metar
LAF,2021-10-10 10:55,KLAF 101055Z AUTO 16005KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:00,KLAF 101100Z AUTO 17005KT 10SM CLR 21/18 A2984 RMK T02100180 VRB05KT  MADISHF
LAF,2021-10-10 11:05,KLAF 101105Z AUTO 17005KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:10,KLAF 101110Z AUTO 17005KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:15,KLAF 101115Z AUTO 18005KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:20,KLAF 101120Z AUTO 18007KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:25,KLAF 101125Z AUTO 18005KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:30,KLAF 101130Z AUTO 17009KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:35,KLAF 101135Z AUTO 18005KT 10SM CLR 21/18 A2984 RMK T02100180 MADISHF
LAF,2021-10-10 11:40,KLAF 101140Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 11:45,KLAF 101145Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 11:50,KLAF 101150Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 11:54,KLAF 101154Z A2984 RMK AO2 SLPNO 60003 70003 10228 20206 56004 $
LAF,2021-10-10 11:55,KLAF 101155Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 12:00,KLAF 101200Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:05,KLAF 101205Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:10,KLAF 101210Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:15,KLAF 101215Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:20,KLAF 101220Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:25,KLAF 101225Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:30,KLAF 101230Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:35,KLAF 101235Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:40,KLAF 101240Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:45,KLAF 101245Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:50,KLAF 101250Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 12:54,KLAF 101254Z A2985 RMK AO2 SLPNO $
LAF,2021-10-10 12:55,KLAF 101255Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:00,KLAF 101300Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:05,KLAF 101305Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:10,KLAF 101310Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:15,KLAF 101315Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:20,KLAF 101320Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:25,KLAF 101325Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:30,KLAF 101330Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:35,KLAF 101335Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:40,KLAF 101340Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:45,KLAF 101345Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 13:50,KLAF 101350Z AUTO /////KT A2986 RMK MADISHF
LAF,2021-10-10 13:54,KLAF 101354Z A2986 RMK AO2 SLPNO $
LAF,2021-10-10 13:55,KLAF 101355Z AUTO /////KT A2986 RMK MADISHF
LAF,2021-10-10 14:00,KLAF 101400Z AUTO /////KT A2986 RMK MADISHF
LAF,2021-10-10 14:05,KLAF 101405Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:10,KLAF 101410Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:15,KLAF 101415Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:20,KLAF 101420Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:25,KLAF 101425Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:30,KLAF 101430Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:35,KLAF 101435Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:40,KLAF 101440Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:45,KLAF 101445Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:50,KLAF 101450Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 14:54,KLAF 101454Z A2985 RMK AO2 SLPNO 50003 $
LAF,2021-10-10 14:55,KLAF 101455Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:00,KLAF 101500Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:05,KLAF 101505Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:10,KLAF 101510Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:15,KLAF 101515Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:20,KLAF 101520Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:25,KLAF 101525Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:30,KLAF 101530Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:35,KLAF 101535Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:40,KLAF 101540Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:45,KLAF 101545Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:50,KLAF 101550Z AUTO /////KT A2985 RMK MADISHF
LAF,2021-10-10 15:54,KLAF 101554Z A2984 RMK AO2 SLPNO $
LAF,2021-10-10 15:55,KLAF 101555Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 16:00,KLAF 101600Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 16:05,KLAF 101605Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 16:10,KLAF 101610Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 16:15,KLAF 101615Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 16:20,KLAF 101620Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 16:25,KLAF 101625Z AUTO /////KT A2984 RMK MADISHF
LAF,2021-10-10 16:30,KLAF 101630Z AUTO /////KT A2982 RMK MADISHF
LAF,2021-10-10 16:40,KLAF 101640Z AUTO /////KT A2982 RMK MADISHF
LAF,2021-10-10 16:45,KLAF 101645Z AUTO /////KT A2982 RMK MADISHF
LAF,2021-10-10 16:50,KLAF 101650Z AUTO /////KT A2982 RMK MADISHF
LAF,2021-10-10 16:54,KLAF 101654Z AUTO A2983 RMK AO2 SLPNO PWINO FZRANO
LAF,2021-10-10 16:55,KLAF 101655Z AUTO /////KT A2982 RMK MADISHF
LAF,2021-10-10 17:00,KLAF 101700Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:05,KLAF 101705Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:10,KLAF 101710Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:15,KLAF 101715Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:20,KLAF 101720Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:25,KLAF 101725Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:30,KLAF 101730Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:35,KLAF 101735Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:40,KLAF 101740Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:45,KLAF 101745Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:50,KLAF 101750Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 17:54,KLAF 101754Z A2982 RMK AO2 SLPNO
LAF,2021-10-10 17:55,KLAF 101755Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 18:00,KLAF 101800Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 18:05,KLAF 101805Z AUTO /////KT A2981 RMK MADISHF
LAF,2021-10-10 18:10,KLAF 101810Z AUTO /////KT A2980 RMK MADISHF
LAF,2021-10-10 18:15,KLAF 101815Z AUTO /////KT A2980 RMK MADISHF
LAF,2021-10-10 18:20,KLAF 101820Z AUTO /////KT A2980 RMK MADISHF
LAF,2021-10-10 18:25,KLAF 101825Z AUTO /////KT A2980 RMK MADISHF
LAF,2021-10-10 18:30,KLAF 101830Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 18:35,KLAF 101835Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 18:40,KLAF 101840Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 18:45,KLAF 101845Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 18:50,KLAF 101850Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 18:54,KLAF 101854Z A2980 RMK AO2 SLPNO
LAF,2021-10-10 18:55,KLAF 101855Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 19:00,KLAF 101900Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 19:05,KLAF 101905Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 19:10,KLAF 101910Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 19:15,KLAF 101915Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 19:20,KLAF 101920Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 19:25,KLAF 101925Z AUTO /////KT A2979 RMK MADISHF
LAF,2021-10-10 19:30,KLAF 101930Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 19:35,KLAF 101935Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 19:40,KLAF 101940Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 19:45,KLAF 101945Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 19:50,KLAF 101950Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 19:54,KLAF 101954Z A2978 RMK AO2 SLPNO
LAF,2021-10-10 19:55,KLAF 101955Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:00,KLAF 102000Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:05,KLAF 102005Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:10,KLAF 102010Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:15,KLAF 102015Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:20,KLAF 102020Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:25,KLAF 102025Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:30,KLAF 102030Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:35,KLAF 102035Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:40,KLAF 102040Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:45,KLAF 102045Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 20:50,KLAF 102050Z AUTO /////KT A2977 RMK MADISHF
LAF,2021-10-10 20:54,KLAF 102054Z A2977 RMK AO2 SLPNO 56017
LAF,2021-10-10 20:55,KLAF 102055Z AUTO /////KT A2977 RMK MADISHF
LAF,2021-10-10 21:00,KLAF 102100Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 21:05,KLAF 102105Z AUTO /////KT A2978 RMK T0280 MADISHF
LAF,2021-10-10 21:10,KLAF 102110Z AUTO 19010G16KT 10SM 28/17 A2978 RMK T02800170 MADISHF
LAF,2021-10-10 21:15,KLAF 102115Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 21:20,KLAF 102120Z AUTO /////KT A2978 RMK MADISHF
LAF,2021-10-10 21:25,KLAF 102125Z AUTO 19005KT 28/17 A2978 RMK T02800170 MADISHF
LAF,2021-10-10 21:40,KLAF 102140Z AUTO /////KT RMK MADISHF
LAF,2021-10-10 22:00,KLAF 102200Z AUTO /////KT A2977 RMK MADISHF
LAF,2021-10-10 22:05,KLAF 102205Z AUTO /////KT A2977 RMK MADISHF
LAF,2021-10-10 22:10,KLAF 102210Z AUTO 17008KT 10SM 28/18 A2978 RMK T02800180 MADISHF
LAF,2021-10-10 22:15,KLAF 102215Z AUTO 18005KT 10SM 28/18 A2977 RMK T02800180 MADISHF
LAF,2021-10-10 22:20,KLAF 102220Z AUTO 17005KT 10SM 27/18 A2977 RMK T02700180 MADISHF
LAF,2021-10-10 22:25,KLAF 102225Z AUTO 17008KT 10SM 27/18 A2978 RMK T02700180 MADISHF
LAF,2021-10-10 22:30,KLAF 102230Z AUTO 17007KT 10SM 27/18 A2978 RMK T02700180 MADISHF
LAF,2021-10-10 22:35,KLAF 102235Z AUTO 17005KT 10SM CLR 27/18 A2978 RMK T02700180 MADISHF
LAF,2021-10-10 22:40,KLAF 102240Z AUTO 17004KT 10SM CLR 27/18 A2978 RMK T02700180 MADISHF
LAF,2021-10-10 22:45,KLAF 102245Z AUTO 16005KT 10SM CLR 27/18 A2978 RMK T02700180 MADISHF
LAF,2021-10-10 22:50,KLAF 102250Z AUTO 17005KT 10SM CLR 27/18 A2978 RMK T02700180 MADISHF
LAF,2021-10-10 22:54,KLAF 102254Z 17006KT 10SM CLR 26/18 A2978 RMK AO2 SLP080 T02610183
LAF,2021-10-10 22:55,KLAF 102255Z AUTO 17005KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:00,KLAF 102300Z AUTO 17005KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:05,KLAF 102305Z AUTO 17005KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:10,KLAF 102310Z AUTO 17007KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:15,KLAF 102315Z AUTO 17005KT 10SM CLR 26/18 A2978 RMK T02600180 VRB06KT  MADISHF
LAF,2021-10-10 23:20,KLAF 102320Z AUTO 17005KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:25,KLAF 102325Z AUTO 17007KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:30,KLAF 102330Z AUTO 17008KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:35,KLAF 102335Z AUTO 18005KT 10SM CLR 26/18 A2978 RMK T02600180 MADISHF
LAF,2021-10-10 23:40,KLAF 102340Z AUTO 18005KT 10SM CLR 26/18 A2979 RMK T02600180 VRB06KT  MADISHF
LAF,2021-10-10 23:45,KLAF 102345Z AUTO 18007KT 10SM CLR 26/18 A2979 RMK T02600180 MADISHF
LAF,2021-10-10 23:50,KLAF 102350Z AUTO 18007KT 10SM CLR 26/18 A2979 RMK T02600180 MADISHF
LAF,2021-10-10 23:54,KLAF 102354Z 18007KT 140V210 10SM CLR 26/18 A2979 RMK AO2 SLP083 T02560178
LAF,2021-10-10 23:55,KLAF 102355Z AUTO 18008KT 10SM CLR 26/18 A2979 RMK T02600180 WND 14V21  MADISHF
LAF,2021-10-11 00:00,KLAF 110000Z AUTO 18008KT 10SM CLR 26/18 A2979 RMK T02600180 MADISHF
LAF,2021-10-11 00:05,KLAF 110005Z AUTO 18007KT 10SM CLR 25/18 A2979 RMK T02500180 MADISHF
LAF,2021-10-11 00:10,KLAF 110010Z AUTO 17005KT 10SM CLR 25/18 A2979 RMK T02500180 MADISHF
LAF,2021-10-11 00:15,KLAF 110015Z AUTO 18007KT 10SM CLR 25/18 A2979 RMK T02500180 MADISHF
LAF,2021-10-11 00:20,KLAF 110020Z AUTO 18008KT 10SM CLR 25/18 A2979 RMK T02500180 WND 14V22  MADISHF
LAF,2021-10-11 00:25,KLAF 110025Z AUTO 17010G16KT 10SM CLR 25/18 A2979 RMK T02500180 MADISHF
LAF,2021-10-11 00:30,KLAF 110030Z AUTO 17007KT 10SM CLR 25/18 A2979 RMK T02500180 MADISHF
LAF,2021-10-11 00:35,KLAF 110035Z AUTO 17008KT 10SM CLR 25/18 A2979 RMK T02500180 MADISHF
LAF,2021-10-11 00:40,KLAF 110040Z AUTO 17005KT 10SM CLR 25/18 A2979 RMK T02500180 MADISHF
LAF,2021-10-11 00:45,KLAF 110045Z AUTO 17007KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 00:50,KLAF 110050Z AUTO 17009KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 00:54,KLAF 110054Z 17009G17KT 10SM CLR 24/18 A2980 RMK AO2 SLPNO T02440183
LAF,2021-10-11 00:55,KLAF 110055Z AUTO 17009KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:00,KLAF 110100Z AUTO 17009KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:05,KLAF 110105Z AUTO 17005KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:10,KLAF 110110Z AUTO 17008KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:15,KLAF 110115Z AUTO 17008KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:20,KLAF 110120Z AUTO 17009KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:25,KLAF 110125Z AUTO 17008KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:30,KLAF 110130Z AUTO 17007KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:35,KLAF 110135Z AUTO 18009G16KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:40,KLAF 110140Z AUTO 17009G15KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:45,KLAF 110145Z AUTO 18009G14KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:50,KLAF 110150Z AUTO 17008KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 01:54,KLAF 110154Z AUTO 17010G17KT 10SM CLR 24/18 A2980 RMK AO2 SLPNO T02390183
LAF,2021-10-11 01:55,KLAF 110155Z AUTO 17010G16KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:00,KLAF 110200Z AUTO 17011G19KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:05,KLAF 110205Z AUTO 17007KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:10,KLAF 110210Z AUTO 17011G17KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:15,KLAF 110215Z AUTO 18007KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:20,KLAF 110220Z AUTO 17010KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:25,KLAF 110225Z AUTO 17009G15KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:30,KLAF 110230Z AUTO 17010G18KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:35,KLAF 110235Z AUTO 17011KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:40,KLAF 110240Z AUTO 18008KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:45,KLAF 110245Z AUTO 18009G15KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:50,KLAF 110250Z AUTO 17009G18KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 02:54,KLAF 110254Z AUTO 18012G21KT 10SM CLR 24/18 A2979 RMK AO2 SLPNO T02390183 50001
LAF,2021-10-11 02:55,KLAF 110255Z AUTO 18010KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 03:00,KLAF 110300Z AUTO 18007KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 03:05,KLAF 110305Z AUTO 18010G15KT 10SM CLR 24/18 A2979 RMK T02400180 MADISHF
LAF,2021-10-11 03:10,KLAF 110310Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:15,KLAF 110315Z AUTO 18007KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:20,KLAF 110320Z AUTO 18008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:25,KLAF 110325Z AUTO 18008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:30,KLAF 110330Z AUTO 18008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:35,KLAF 110335Z AUTO 18009KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:40,KLAF 110340Z AUTO 18005KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:45,KLAF 110345Z AUTO 18007KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 03:50,KLAF 110350Z AUTO 18008KT 10SM CLR 23/18 A2979 RMK T02300180 WND 16V23  MADISHF
LAF,2021-10-11 03:54,KLAF 110354Z AUTO 17007G15KT 130V200 10SM CLR 23/18 A2979 RMK AO2 SLPNO T02330183
LAF,2021-10-11 03:55,KLAF 110355Z AUTO 18007KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:00,KLAF 110400Z AUTO 18010KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:05,KLAF 110405Z AUTO 17009G16KT 10SM CLR 23/18 A2979 RMK T02300180 WND 14V22  MADISHF
LAF,2021-10-11 04:10,KLAF 110410Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:15,KLAF 110415Z AUTO 18008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:20,KLAF 110420Z AUTO 19009G14KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:25,KLAF 110425Z AUTO 19011G17KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:30,KLAF 110430Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:35,KLAF 110435Z AUTO 19009KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:40,KLAF 110440Z AUTO 20009G17KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:45,KLAF 110445Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 WND 15V22  MADISHF
LAF,2021-10-11 04:50,KLAF 110450Z AUTO 19007KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 04:54,KLAF 110454Z AUTO 19008G17KT 10SM CLR 23/18 A2980 RMK AO2 SLPNO T02330183
LAF,2021-10-11 04:55,KLAF 110455Z AUTO 19010KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:00,KLAF 110500Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:05,KLAF 110505Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 WND 16V22  MADISHF
LAF,2021-10-11 05:10,KLAF 110510Z AUTO 19009KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:15,KLAF 110515Z AUTO 19007KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:20,KLAF 110520Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:25,KLAF 110525Z AUTO 19010G18KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:30,KLAF 110530Z AUTO 19008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:35,KLAF 110535Z AUTO 19010KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:40,KLAF 110540Z AUTO 18008KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:45,KLAF 110545Z AUTO 18009KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 05:50,KLAF 110550Z AUTO 19008KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 05:54,KLAF 110554Z AUTO 19008G19KT 10SM CLR 23/18 A2981 RMK AO2 SLPNO T02330183 10256 20228 53005
LAF,2021-10-11 05:55,KLAF 110555Z AUTO 19009KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:00,KLAF 110600Z AUTO 19007KT 10SM CLR 23/18 A2980 RMK T02300180 WND 17V23  MADISHF
LAF,2021-10-11 06:05,KLAF 110605Z AUTO 19007KT 10SM CLR 23/18 A2979 RMK T02300180 MADISHF
LAF,2021-10-11 06:10,KLAF 110610Z AUTO 20005KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:15,KLAF 110615Z AUTO 19008KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:20,KLAF 110620Z AUTO 19005KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:25,KLAF 110625Z AUTO 20007KT 10SM CLR 23/18 A2980 RMK T02300180 WND 15V23  MADISHF
LAF,2021-10-11 06:30,KLAF 110630Z AUTO 20007KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:35,KLAF 110635Z AUTO 20008KT 10SM CLR 23/18 A2980 RMK T02300180 WND 17V25  MADISHF
LAF,2021-10-11 06:40,KLAF 110640Z AUTO 20005KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:45,KLAF 110645Z AUTO 20008KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:50,KLAF 110650Z AUTO 20008KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 06:54,KLAF 110654Z AUTO 19005G15KT 10SM CLR 23/18 A2981 RMK AO2 SLPNO T02280178
LAF,2021-10-11 06:55,KLAF 110655Z AUTO 19005KT 10SM CLR 23/18 A2981 RMK T02300180 MADISHF
LAF,2021-10-11 07:00,KLAF 110700Z AUTO 19008KT 10SM CLR 23/18 A2980 RMK T02300180 MADISHF
LAF,2021-10-11 07:05,KLAF 110705Z AUTO 19007KT 10SM CLR 23/18 A2981 RMK T02300180 MADISHF
