"id"	"date_published"	"region"	"quality"	"views"	"likes"	"shares"	"tags"	"recommendations"	"report"	"duration"	"day_views"	"night_views"	"size"
"6g2sf7225399i7"	"11/11/2020"	"Eastern Europe"	"720p"	327329	2831	1199	135	1648	"N"	NA	182685	144644	716
"9e9yl0761319r6"	"10/29/2020"	"South America"	"240p"	316556	1052	530	12	1024	"N"	NA	202078	114478	82
"9y0fa3594706v0"	"9/14/2020"	"Central Europe"	"720p"	324863	2782	1183	20	1350	"N"	NA	191641	133222	1313
"4e9pr4460701f7"	"7/6/2020"	"South Europe"	"1080p"	329685	2194	1344	44	1730	"N"	NA	211783	117902	534
"7w3mw0191640a5"	"7/5/2020"	"Middle East"	"360p"	235270	1220	569	72	1273	"N"	NA	145063	90207	2
"1j4xa2073817s9"	"8/24/2020"	"Central America"	"720p"	369243	2551	1154	35	1592	"N"	NA	264980	104263	690
"5g4ki1906054y8"	"12/6/2020"	"Western Europe"	"720p"	305526	2547	1154	23	1421	"N"	NA	194921	110605	952
"4x7ck6322930m0"	"3/26/2020"	"Central Europe"	"1080p"	366489	1878	1139	21	1574	"N"	NA	239303	127186	304
"8m4uj6787940x7"	"10/7/2020"	"Eastern Asia"	"1080p"	265170	1038	367	29	1966	"Y"	NA	142294	122876	395
"2i0za0384469x9"	"6/12/2020"	"North America"	"720p"	313672	2491	1307	30	1731	"N"	NA	179826	133846	383
"8y6hl6446116f0"	"6/30/2020"	"North America"	"1080p"	313726	2369	1202	129	1900	"N"	NA	226179	87547	790
"8j9xq2693916o7"	"9/16/2020"	"North America"	"1080p"	351077	1887	975	25	1745	"N"	NA	242389	108688	1902
"9n1qp0332256b5"	"12/15/2020"	"Western Europe"	"1080p"	399551	2338	1366	110	1696	"N"	NA	243935	155616	370
"9n9ri9810263r2"	"12/25/2020"	"Western Europe"	"720p"	365559	2580	1248	78	1077	"N"	NA	215037	150522	76
"3t5jr3750401m2"	"3/7/2020"	"Eastern Europe"	"480p"	393707	1604	834	11	1432	"N"	NA	245349	148358	238
"1m2ad9978516b7"	"3/21/2020"	"North America"	"720p"	299044	2661	1206	57	1507	"N"	NA	225758	73286	2800
"6k3xt2064487e5"	"3/15/2020"	"Eastern Europe"	"360p"	315372	1233	605	13	1156	"N"	NA	160037	155335	403
"0q7tv7517041l8"	"7/24/2020"	"Central Europe"	"720p"	466254	764	606	40	1570	"Y"	NA	272778	193476	738
"4l2jr9940511g3"	"7/26/2020"	"Western Europe"	"1080p"	251334	2668	1183	8	1466	"N"	NA	156628	94706	299
"9r6po3531455e7"	"5/2/2020"	"Eastern Europe"	"720p"	320825	2043	1083	15	1689	"N"	NA	210412	110413	512
"0q3uk5112753k1"	"9/13/2020"	"Eastern Asia"	"1080p"	355220	2986	1183	11	1734	"N"	NA	279918	75302	669
"6k6na8755737g3"	"8/31/2020"	"Eastern Asia"	"1080p"	393310	2976	1159	57	1849	"N"	NA	206781	186529	322
"8v6pw9209689o3"	"3/4/2020"	"Central Europe"	"1080p"	305291	2220	1266	12	1781	"N"	NA	178792	126499	220
"2q4wv5451976f2"	"7/11/2020"	"Eastern Asia"	"720p"	376969	2256	1238	74	1556	"N"	NA	204377	172592	365
"9i9el8280682z5"	"4/18/2020"	"Western Europe"	"480p"	343570	1552	802	64	1604	"N"	NA	256558	87012	40
"2v6sy3312685d3"	"8/30/2020"	"Scandinavia"	"720p"	246634	2502	1197	9	1632	"N"	NA	160885	85749	413
"1h1zy4380761q0"	"1/23/2020"	"Western Europe"	"480p"	246141	1439	811	19	1328	"N"	NA	103643	142498	196
"8v6sf2745657f6"	"3/2/2020"	"North America"	"1080p"	370066	2720	1296	28	1932	"N"	NA	241330	128736	1090
"2c8bo6322880f7"	"12/3/2020"	"North America"	"1080p"	339253	2313	994	274	1801	"N"	NA	224985	114268	3795
"8y2dq6752522t5"	"12/24/2020"	"Middle East"	"720p"	229695	2153	1232	72	1542	"N"	NA	191801	37894	155
"8w2nm8507281a7"	"4/7/2020"	"North America"	"1080p"	339143	2557	1324	108	1806	"N"	NA	150230	188913	1672
"4k5wx2632013i7"	"8/31/2020"	"South Europe"	"1080p"	366286	2688	1224	14	1454	"N"	NA	240225	126061	136
"9m3fb7462931p0"	"1/24/2020"	"North America"	"1080p"	265281	2332	1225	11	1514	"N"	NA	152108	113173	1293
"3m9sw9726850g7"	"6/22/2020"	"Caribbean"	"1080p"	292615	2669	1319	108	1943	"N"	NA	204219	88396	5073
"2j9qe8328182g2"	"9/16/2020"	"South America"	"1080p"	352146	2526	1232	82	1750	"N"	NA	180459	171687	621
"6z5lb7272848a3"	"9/27/2020"	"North America"	"720p"	376616	526	487	51	1703	"Y"	NA	188734	187882	449
"7h0zn4909071l6"	"1/26/2020"	"South Asia"	"144p"	337989	886	509	135	878	"N"	NA	203494	134495	208
"4o4zk5426204n4"	"4/10/2020"	"North America"	"720p"	264847	2249	1284	12	1712	"N"	NA	161790	103057	1630
"1t1tp5799573p8"	"6/5/2020"	"Western Europe"	"480p"	364755	1476	817	18	1209	"N"	NA	248353	116402	421
"0o1zi2027757k6"	"7/4/2020"	"Middle East"	"1080p"	283901	2636	1272	126	1775	"N"	NA	178319	105582	569
"8o6rs7976846a5"	"11/16/2020"	"Eastern Europe"	"1080p"	292034	2252	1142	35	1725	"N"	NA	180725	111309	227
"9l9ek4763649v7"	"1/1/2020"	"South Asia"	"1080p"	370631	2770	1349	9	1676	"N"	NA	244596	126035	634
"4e2wm3651568d9"	"2/23/2020"	"North America"	"720p"	376369	2041	1017	7	1645	"N"	NA	201442	174927	299
"4z2ta5561790e6"	"2/22/2020"	"North America"	"1080p"	325636	1849	1136	26	1867	"N"	NA	197852	127784	90
"8h7ey4241543z9"	"8/30/2020"	"Central Europe"	"720p"	377921	2684	1241	13	1800	"N"	NA	214138	163783	375
"4z3lz7125430d6"	"3/2/2020"	"Eastern Asia"	"480p"	390019	1371	753	8	1464	"N"	NA	253830	136189	66
"5w8mx0504911x2"	"3/25/2020"	"North America"	"360p"	322201	1201	597	50	1225	"N"	NA	190604	131597	209
"5f9yd6074511c0"	"6/25/2020"	"Eastern Asia"	"720p"	356069	2064	1098	33	1638	"N"	NA	214371	141698	2835
"0u7ws1833358b9"	"7/21/2020"	"Eastern Asia"	"1080p"	364220	2612	1215	385	1435	"N"	NA	256489	107731	655
"2e5fn2748536r7"	"11/2/2020"	"Western Europe"	"720p"	269773	3145	1068	33	1480	"N"	NA	209878	59895	209
"7u8ds6965626l9"	"12/28/2020"	"North America"	"720p"	261483	2379	1156	20	1596	"N"	NA	134738	126745	545
"9p1ch6532806h3"	"12/17/2020"	"South Europe"	"720p"	255625	2891	1143	22	1712	"N"	NA	205359	50266	191
"8a7ij5467210b6"	"5/31/2020"	"Western Europe"	"720p"	395356	2692	1198	44	1691	"N"	NA	281324	114032	627
"1i2tx2141245a0"	"9/13/2020"	"Western Europe"	"720p"	278191	2552	1183	24	1584	"N"	NA	169648	108543	217
"5x0mi7865349p2"	"1/15/2020"	"South America"	"1080p"	302180	1883	1438	41	1689	"N"	NA	212948	89232	989
"5x4gi3028200k1"	"5/20/2020"	"North America"	"1080p"	218505	2463	972	51	1871	"N"	NA	93591	124914	489
"0a8gb4603245b1"	"8/19/2020"	"North America"	"1080p"	336023	2092	1365	14	1851	"N"	NA	214467	121556	503
"5z4ye0531849c6"	"3/28/2020"	"North America"	"720p"	287223	2251	1211	37	1527	"N"	NA	187133	100090	189
"1a2ty8050900k0"	"5/15/2020"	"Eastern Asia"	"1080p"	328004	2811	1361	9	1740	"N"	NA	227314	100690	1182
"3y8bm6490015o3"	"9/8/2020"	"Eastern Asia"	"720p"	395371	2580	1056	2	1642	"N"	NA	237939	157432	26
"4l9dl8774539h1"	"4/27/2020"	"Eastern Asia"	"720p"	341240	2331	1291	53	1695	"N"	NA	219565	121675	1128
"0y9wf3467334h5"	"10/1/2020"	"Eastern Europe"	"720p"	352352	1655	1168	63	1728	"N"	NA	227114	125238	1277
"7q2wm7608335s5"	"5/8/2020"	"Eastern Asia"	"1080p"	306791	3298	1147	36	1710	"N"	NA	207582	99209	335
"4r3rd2113180g0"	"10/26/2020"	"Western Europe"	"1080p"	318627	2678	1178	9	1875	"N"	NA	209754	108873	1310
"5h9hb5542604n1"	"8/5/2020"	"Western Europe"	"1080p"	360414	1177	567	51	1738	"Y"	NA	207872	152542	440
"5i1tl0353224x5"	"10/18/2020"	"North America"	"720p"	258641	2414	1077	202	1742	"N"	NA	118412	140229	1085
"6r7sz9038000r2"	"6/26/2020"	"Scandinavia"	"720p"	287748	1950	1099	26	1367	"N"	NA	176454	111294	3535
"7c7yp8703944v8"	"11/20/2020"	"North America"	"1080p"	302926	2526	1235	25	1750	"N"	NA	180327	122599	2454
"7x9pq1790844d7"	"4/11/2020"	"Scandinavia"	"1080p"	388525	2792	1166	71	1650	"N"	NA	224918	163607	679
"5r3iy1856701s8"	"6/26/2020"	"Eastern Europe"	"1080p"	317674	2659	1181	93	2000	"N"	NA	243505	74169	2139
"2i2de7161542o1"	"5/23/2020"	"North America"	"480p"	303307	1520	810	5	1377	"N"	NA	195199	108108	76
"6i7jx8646817q2"	"1/11/2020"	"South Asia"	"1080p"	265411	2419	1173	64	1525	"N"	NA	182533	82878	375
"7u1zc5754364d3"	"1/4/2020"	"Middle East"	"1080p"	326945	2387	1135	10	1810	"N"	NA	217476	109469	109
"7m8dx8645028t1"	"9/12/2020"	"Central Europe"	"720p"	322886	2252	1117	123	1443	"N"	NA	211388	111498	607
"5s3lv1532289o6"	"5/26/2020"	"South America"	"1080p"	401403	2437	1145	88	2140	"N"	NA	235931	165472	1800
"2b3vo1836404y6"	"2/12/2020"	"North America"	"1080p"	296535	2400	1099	17	1587	"N"	NA	160435	136100	340
"0z7mg1711416f2"	"10/20/2020"	"Scandinavia"	"1080p"	303564	3110	1179	31	1981	"N"	NA	183554	120010	3571
"1g1to9427096e3"	"4/10/2020"	"Eastern Europe"	"1080p"	315257	2706	1083	66	1737	"N"	NA	189513	125744	1320
"7o6un4999062f0"	"3/13/2020"	"Eastern Asia"	"720p"	311908	2363	1183	7	1476	"N"	NA	200952	110956	188
"5u9nh0374294t7"	"3/7/2020"	"Western Europe"	"1080p"	398110	2941	1220	14	1858	"N"	NA	225930	172180	2213
"3b2xx9431394v9"	"11/9/2020"	"South Asia"	"240p"	264982	1037	598	15	1083	"N"	NA	182206	82776	26
"9b8rz7163470j3"	"8/4/2020"	"Scandinavia"	"360p"	326232	1158	629	41	1193	"N"	NA	183618	142614	49
"4x9mk6309132x4"	"9/8/2020"	"North America"	"720p"	349629	2677	1213	60	1458	"N"	NA	246720	102909	1457
"5w6lq0796619h8"	"6/26/2020"	"South Europe"	"720p"	296249	2567	1066	17	1307	"N"	NA	224175	72074	641
"2z0qv6174938x6"	"6/26/2020"	"Central Europe"	"720p"	311635	2781	1413	193	1783	"N"	NA	213902	97733	280
"8n5dz6439767l4"	"7/26/2020"	"Western Europe"	"1080p"	298305	2337	1305	76	1904	"N"	NA	185620	112685	2278
"3n1hs5169541e6"	"8/10/2020"	"North America"	"1080p"	423291	2328	1122	11	1785	"N"	NA	245693	177598	82
"2r6xj4413465h4"	"1/21/2020"	"Southeast Asia"	"1080p"	277745	2483	1211	27	1661	"N"	NA	188756	88989	1024
"6c4bq8026952o0"	"1/9/2020"	"North America"	"1080p"	353529	2024	1386	63	1725	"N"	NA	174262	179267	323
"1d2bv6799630y5"	"2/19/2020"	"Eastern Asia"	"1080p"	405322	2177	1056	7	1819	"N"	NA	269672	135650	1260
"9k7ld9686296i9"	"11/10/2020"	"North America"	"1080p"	353529	783	549	10	1803	"Y"	NA	267359	86170	438
"0u2mm0381756s2"	"9/22/2020"	"North America"	"1080p"	306798	2449	1289	76	1706	"N"	NA	183672	123126	2748
"4q2rf4391998i4"	"12/5/2020"	"South America"	"1080p"	332929	2686	1300	20	1644	"N"	NA	189747	143182	529
"3l3cj4170423z2"	"1/2/2020"	"North America"	"720p"	308687	2926	1287	1833	1441	"N"	NA	214415	94272	2244
"1l8lc4780688p6"	"7/16/2020"	"South America"	"1080p"	351878	2453	1232	47	1748	"N"	NA	255163	96715	373
"6l8sl9525075i4"	"4/9/2020"	"North America"	"1080p"	246347	2774	1206	30	1891	"N"	NA	164363	81984	738
"9p2st8043670z7"	"5/10/2020"	"Scandinavia"	"240p"	368996	1315	578	3	1132	"N"	NA	232864	136132	5
"4x1mx7367939x2"	"10/16/2020"	"Eastern Asia"	"1080p"	282443	2946	1126	8	1761	"N"	NA	200752	81691	1558
"0v6jh3915641k7"	"11/19/2020"	"Eastern Asia"	"1080p"	294950	2548	1200	22	1840	"N"	NA	192306	102644	1366
"6u7tt1162385u8"	"8/28/2020"	"South America"	"1080p"	372355	2050	1162	15	1679	"N"	NA	300753	71602	696
"6e5ho7978000h1"	"1/29/2020"	"Central Africa"	"1080p"	290562	2317	1104	51	1955	"N"	NA	149246	141316	1438
"0t3ej4907743r9"	"12/15/2020"	"North America"	"480p"	316118	1550	884	22	1385	"N"	NA	247981	68137	1361
"0w6kv5094779z7"	"10/7/2020"	"Eastern Asia"	"1080p"	320649	1060	500	9	1763	"Y"	NA	191225	129424	580
"0o7hs6575617l8"	"4/19/2020"	"Eastern Asia"	"720p"	403310	2801	944	69	1780	"N"	NA	223451	179859	128
"5g6ke4917557g2"	"12/27/2020"	"Central Europe"	"1080p"	342689	2462	1338	35	1709	"N"	NA	209362	133327	513
"9l3dg4981796z2"	"1/6/2020"	"Eastern Asia"	"720p"	323545	1219	499	17	1407	"Y"	NA	173403	150142	354
"2o2rr7226684v7"	"10/5/2020"	"North America"	"720p"	258973	2628	1227	8	1823	"N"	NA	153694	105279	2507
"7a7da7511887t0"	"1/20/2020"	"South America"	"1080p"	306455	2090	1212	20	1856	"N"	NA	192888	113567	341
"9r4vc9078658f2"	"3/7/2020"	"Western Europe"	"1080p"	250710	2686	1169	4	1659	"N"	NA	148609	102101	344
"5j0cy4130540t5"	"1/31/2020"	"Western Europe"	"1080p"	274898	1201	500	17	1853	"Y"	NA	157623	117275	1012
"8g5kr9980639s0"	"9/6/2020"	"Central Europe"	"1080p"	358835	2260	1230	1758	1731	"N"	NA	209550	149285	176
"0e2pc7593038s9"	"8/25/2020"	"South America"	"480p"	312386	1444	717	39	1326	"N"	NA	178139	134247	173
"7x4hq5604281a0"	"5/12/2020"	"Scandinavia"	"240p"	347813	1114	631	15	1027	"N"	NA	198862	148951	149
"8g6fw5532475w4"	"6/6/2020"	"South Asia"	"1080p"	359276	2461	1205	82	1576	"N"	NA	211444	147832	303
"4s9us2390044w3"	"9/20/2020"	"South Europe"	"1080p"	319025	2406	1262	54	1872	"N"	NA	180136	138889	1197
"1j5de2240559p7"	"8/21/2020"	"South America"	"720p"	303707	2649	1215	34	1653	"N"	NA	180199	123508	2558
"8y3ry5868333y2"	"8/24/2020"	"North America"	"720p"	326179	2316	1141	7	1683	"N"	NA	179046	147133	149
"0q0lp6262833i4"	"12/26/2020"	"South Europe"	"480p"	317019	1651	806	20	1394	"N"	NA	191355	125664	112
"8v1ob5205097b9"	"4/25/2020"	"Eastern Europe"	"480p"	311766	1580	814	8	1150	"N"	NA	186885	124881	135
"3y0oi8929005j0"	"11/21/2020"	"Eastern Asia"	"1080p"	333789	2065	1228	35	2019	"N"	NA	188108	145681	203
"4z4mv6257860f1"	"9/13/2020"	"Eastern Europe"	"1080p"	352470	2159	1401	51	1918	"N"	NA	209831	142639	1344
"6l5lo1789286t6"	"7/31/2020"	"North America"	"1080p"	352766	2520	1033	64	1933	"N"	NA	216089	136677	519
"9x0wi9590500r8"	"9/29/2020"	"South America"	"720p"	350555	2206	1232	40	1775	"N"	NA	194666	155889	220
"7q0ab4586010q7"	"1/11/2020"	"Eastern Asia"	"240p"	280191	1106	575	65	984	"N"	NA	151312	128879	160
"4t3rt6834136y3"	"7/11/2020"	"Scandinavia"	"1080p"	207739	2761	1200	11	1583	"N"	NA	117182	90557	431
"0x4dm1717067o9"	"5/6/2020"	"North America"	"720p"	358376	2595	1167	66	1954	"N"	NA	279522	78854	95
"5f0iv7813390m5"	"10/26/2020"	"North America"	"1080p"	226357	2758	1261	6	1999	"N"	NA	133797	92560	1263
"9u9hm2861054f9"	"3/8/2020"	"Central Europe"	"480p"	387421	1429	804	10	1295	"N"	NA	275369	112052	228
"7d9xq2100371u1"	"4/12/2020"	"Central Europe"	"1080p"	302704	2564	1183	17	1684	"N"	NA	163157	139547	484
"4m1hb2805997k1"	"11/27/2020"	"Eastern Asia"	"1080p"	345377	2309	1217	6	1622	"N"	NA	214697	130680	1258
"2c8cp9969876q0"	"5/31/2020"	"North America"	"1080p"	367951	914	424	10	1896	"Y"	NA	227572	140379	1666
"1d7by3738004e0"	"5/11/2020"	"North Africa"	"1080p"	354662	2103	1277	12	1952	"N"	NA	227503	127159	1455
"5u2to6297340i6"	"11/9/2020"	"North America"	"1080p"	246435	2452	1127	69	1556	"N"	NA	135491	110944	1463
"9z2hb7240420v2"	"1/27/2020"	"North America"	"360p"	325259	1197	567	25	1145	"N"	NA	188563	136696	220
"6m2og4958222y0"	"11/12/2020"	"Eastern Asia"	"720p"	322560	2616	1330	117	1561	"N"	NA	266389	56171	818
"0l9og7077127x7"	"12/14/2020"	"Scandinavia"	"1080p"	349840	2562	1288	39	1879	"N"	NA	223978	125862	860
"2j9pj1576661d9"	"12/15/2020"	"Central Europe"	"720p"	346778	2121	1402	55	1507	"N"	NA	248879	97899	746
"8o1bm1634642x0"	"10/29/2020"	"Eastern Asia"	"480p"	301813	1358	826	17	1410	"N"	NA	189694	112119	182
"8i8lq3701000b9"	"11/23/2020"	"Western Europe"	"1080p"	257986	2823	1138	10	1710	"N"	NA	156630	101356	445
"0j8bc1348494j0"	"1/6/2020"	"Eastern Asia"	"720p"	311086	2116	1034	37	1653	"N"	NA	227312	83774	112
"6x7oc3398246c0"	"4/6/2020"	"Eastern Asia"	"1080p"	329163	2320	1159	57	1702	"N"	NA	185294	143869	486
"4p5ot7497197h9"	"8/25/2020"	"Eastern Asia"	"720p"	328471	2998	1175	27	1168	"N"	NA	201786	126685	525
"4g7nw1850343h7"	"8/12/2020"	"North America"	"1080p"	372112	2878	1296	18	1958	"N"	NA	204739	167373	197
"9r5bz4682967l5"	"2/9/2020"	"Eastern Asia"	"1080p"	385102	2840	1197	33	1851	"N"	NA	242578	142524	3779
"8b8qs1873236e6"	"3/6/2020"	"South Europe"	"720p"	265096	1821	1152	22	1852	"N"	NA	161599	103497	787
"4t2xa8456136y0"	"2/14/2020"	"Eastern Asia"	"1080p"	175583	2400	1260	125	1576	"N"	NA	104056	71527	200
"5e4jy8085479a1"	"6/18/2020"	"South America"	"1080p"	285149	1112	487	36	1759	"Y"	NA	197534	87615	1616
"2l8zb5791218v2"	"12/21/2020"	"North America"	"1080p"	428815	913	467	50	1543	"Y"	NA	226681	202134	235
"0h2pl8825628s9"	"1/19/2020"	"Eastern Asia"	"720p"	297958	2140	1137	14	1665	"N"	NA	194122	103836	305
"0h4nl2929053b6"	"4/30/2020"	"Scandinavia"	"1080p"	256576	2860	944	30	2079	"N"	NA	164758	91818	819
"3y5iq6091336v2"	"7/9/2020"	"South America"	"1080p"	358455	2646	1170	27	1811	"N"	NA	257433	101022	2464
"1w4sq4525807c1"	"12/31/2020"	"Oceania"	"1080p"	365955	2552	1391	13	1778	"N"	NA	260412	105543	370
"5w8on4721702u8"	"5/15/2020"	"Oceania"	"360p"	302973	1407	615	40	1193	"N"	NA	191807	111166	111
"1b7dk9757022m6"	"9/30/2020"	"Eastern Asia"	"480p"	376482	1470	841	55	1623	"N"	NA	221085	155397	154
"3u1dp4965566q8"	"7/3/2020"	"Middle East"	"720p"	224250	2861	1174	32	1761	"N"	NA	150885	73365	357
"6u5el9172124t9"	"3/19/2020"	"Eastern Asia"	"1080p"	322895	2392	1187	40	1677	"N"	NA	213352	109543	382
"8a0yk3366055g7"	"1/15/2020"	"Western Europe"	"1080p"	438217	2513	1198	116	1541	"N"	NA	287137	151080	1704
"4e6ap2525349s1"	"10/10/2020"	"Western Europe"	"1080p"	342316	2119	1152	46	1853	"N"	NA	206651	135665	1151
"9p2su8093667p4"	"2/9/2020"	"Middle East"	"720p"	317453	3212	1087	382	1249	"N"	NA	177992	139461	282
"7p3tg3204441v9"	"2/6/2020"	"Eastern Europe"	"1080p"	243514	3048	1077	31	1935	"N"	NA	151912	91602	513
"7o3zl4730509c5"	"5/31/2020"	"South Europe"	"1080p"	359025	2402	1217	66	1520	"N"	NA	221544	137481	1136
"7l9oe9054384f8"	"4/10/2020"	"North America"	"1080p"	361231	2835	1098	17	1736	"N"	NA	223617	137614	1933
"1b0us3646614y9"	"5/29/2020"	"South Africa"	"720p"	246154	2377	1049	17	1638	"N"	NA	156916	89238	788
"1d0be7542686t6"	"8/26/2020"	"South Europe"	"720p"	301874	2625	1012	435	1587	"N"	NA	210375	91499	530
"6d6ng0131784i3"	"12/6/2020"	"North America"	"1080p"	351172	2963	1024	16	1625	"N"	NA	237301	113871	444
"4w8gf9728549y4"	"4/14/2020"	"North America"	"1080p"	278342	2877	1213	24	1795	"N"	NA	148791	129551	714
"6d5mz2136377d3"	"5/18/2020"	"Western Europe"	"1080p"	404114	2527	1070	48	2043	"N"	NA	246710	157404	614
"1p7yp4009463a7"	"2/28/2020"	"Eastern Asia"	"1080p"	331179	2328	1313	30	1595	"N"	NA	230736	100443	1060
"5j7cn5809299u1"	"2/26/2020"	"Eastern Asia"	"720p"	322250	2631	1290	12	1499	"N"	NA	214043	108207	614
"3x2bc0120012n9"	"1/28/2020"	"Eastern Asia"	"1080p"	267164	2567	1281	24	2109	"N"	NA	178161	89003	101
"1y7ga3141616s5"	"1/15/2020"	"Eastern Asia"	"720p"	343882	2687	1248	12	1623	"N"	NA	220244	123638	617
"1h8ug0206845f1"	"10/8/2020"	"Central Europe"	"480p"	303766	1439	757	21	1441	"N"	NA	203333	100433	1454
"9r2xg1275936p3"	"10/16/2020"	"North America"	"1080p"	251135	2646	1126	19	1730	"N"	NA	175896	75239	548
"4k7ga9877194a1"	"10/31/2020"	"Western Europe"	"480p"	301877	1445	751	10	1299	"N"	NA	183712	118165	378
"4t0bj3338945j8"	"11/16/2020"	"Central Europe"	"720p"	357542	2595	1387	177	1608	"N"	NA	199594	157948	936
"6f2fe9827932c9"	"11/23/2020"	"North America"	"720p"	373307	1994	1128	36	1575	"N"	NA	241633	131674	1628
"2n3ms2048223w4"	"3/31/2020"	"Eastern Asia"	"1080p"	347067	2876	1227	76	1700	"N"	NA	228425	118642	7297
"7j1cu6056087s8"	"1/24/2020"	"Eastern Asia"	"1080p"	289212	2482	1314	16	1846	"N"	NA	189190	100022	839
"2q8ml7379431j7"	"2/26/2020"	"Eastern Asia"	"480p"	379029	1408	701	17	1433	"N"	NA	223582	155447	75
"5i7kq9974861k3"	"6/14/2020"	"Eastern Europe"	"1080p"	350143	2629	1173	131	2173	"N"	NA	240328	109815	701
"3j2dg3268623f4"	"6/10/2020"	"North America"	"720p"	347709	2478	1059	69	1422	"N"	NA	229881	117828	896
"1c8bm2452136d2"	"2/9/2020"	"Caribbean"	"1080p"	331582	1884	1310	18	1847	"N"	NA	229588	101994	283
"2p4ro4844076h8"	"12/15/2020"	"South Europe"	"1080p"	325780	2798	1534	11	1932	"N"	NA	231839	93941	143
"3a5xy2457810j6"	"5/24/2020"	"Western Africa"	"720p"	334760	2854	1327	183	1624	"N"	NA	184394	150366	149
"6n1ky0147113f3"	"7/21/2020"	"Eastern Asia"	"1080p"	264089	2443	1178	27	1905	"N"	NA	132770	131319	607
"2f9ch3319609w2"	"4/29/2020"	"North America"	"144p"	366942	946	573	50	738	"N"	NA	246850	120092	128
"7e0sx8421523u5"	"12/11/2020"	"North America"	"1080p"	359371	2213	1278	24	1585	"N"	NA	230347	129024	1362
"2t2cj8924771v6"	"6/21/2020"	"North America"	"480p"	414535	1531	846	15	1347	"N"	NA	254013	160522	125
"9v8oi0477469o1"	"7/17/2020"	"North America"	"1080p"	285804	2940	1157	8	1646	"N"	NA	218003	67801	957
"1g4pk2078172t9"	"3/9/2020"	"Western Europe"	"1080p"	317896	2128	1111	31	1969	"N"	NA	202845	115051	2299
"4e2dd8717431u7"	"6/2/2020"	"Eastern Asia"	"1080p"	326253	2312	1205	411	1961	"N"	NA	202045	124208	192
"4w8kh2956279o0"	"8/25/2020"	"Western Europe"	"720p"	357169	2320	1181	18	1712	"N"	NA	180351	176818	2460
"1t4bg8280961v3"	"6/29/2020"	"North America"	"1080p"	334136	2169	1083	94	2161	"N"	NA	226836	107300	569
"8k7nm5611700f3"	"11/16/2020"	"Western Europe"	"480p"	268474	1630	761	17	1433	"N"	NA	159829	108645	2574
"8m6ei0528707w6"	"8/20/2020"	"Western Europe"	"480p"	348196	1447	810	23	1319	"N"	NA	236275	111921	114
"1e7iu0493409k1"	"2/13/2020"	"North America"	"480p"	300933	1753	837	4	1381	"N"	NA	223291	77642	86
"1u8df9593229r9"	"12/23/2020"	"Eastern Asia"	"1080p"	371772	1125	470	99	1642	"Y"	NA	198309	173463	530
"8x9qr9484017q2"	"11/27/2020"	"North America"	"720p"	311514	2265	1328	13	1538	"N"	NA	159397	152117	697
"9h3dt9854256c5"	"3/9/2020"	"South Africa"	"720p"	356231	2628	1296	57	1515	"N"	NA	189019	167212	262
"6g5gy8215092r3"	"3/16/2020"	"Middle East"	"1080p"	310837	2802	1079	48	1864	"N"	NA	179802	131035	1393
"1z5bw0989329l8"	"2/2/2020"	"Eastern Asia"	"720p"	405930	2512	1246	36	1822	"N"	NA	259672	146258	2106
"6k3nr1958587j2"	"11/6/2020"	"Eastern Asia"	"480p"	287698	1280	799	5	1165	"N"	NA	184391	103307	375
"8b1je4544284k3"	"5/14/2020"	"Eastern Asia"	"480p"	304101	684	569	44	1388	"Y"	NA	209115	94986	91
"7k4em2958736c7"	"6/24/2020"	"Eastern Asia"	"1080p"	432781	2944	1142	10	1535	"N"	NA	280097	152684	697
"4s6iz5968195o2"	"12/10/2020"	"Central Europe"	"720p"	401261	2356	1205	9	1504	"N"	NA	268371	132890	1106
"3l0uy0577477t7"	"12/9/2020"	"North Africa"	"480p"	385474	1423	758	21	1397	"N"	NA	226787	158687	135
"0n2os8872443x7"	"10/29/2020"	"South America"	"1080p"	329156	1912	1179	13	1989	"N"	NA	233189	95967	1475
"3b3th2388647f9"	"10/25/2020"	"Eastern Asia"	"1080p"	365434	2911	1155	9	1756	"N"	NA	235990	129444	154
"0n7yc9279805f4"	"4/17/2020"	"Western Europe"	"1080p"	316543	2692	1197	28	1774	"N"	NA	164950	151593	1700
"3f2dd3730241a9"	"12/6/2020"	"North America"	"1080p"	338372	2282	1205	26	1741	"N"	NA	206269	132103	987
"9g8uw3445842q4"	"8/1/2020"	"Middle East"	"1080p"	361989	3021	1184	23	1952	"N"	NA	215817	146172	1544
"1o9hu8644803c4"	"12/29/2020"	"Eastern Asia"	"1080p"	295513	3232	1316	39	1706	"N"	NA	167801	127712	2785
"9w9pw0094052s8"	"10/3/2020"	"North America"	"720p"	382311	1986	1236	24	1671	"N"	NA	286955	95356	825
"2i6uu1176011v6"	"4/18/2020"	"North America"	"480p"	323157	1399	793	46	1386	"N"	NA	192138	131019	94
"2z8ui1370329r7"	"11/23/2020"	"Central Europe"	"1080p"	373386	2937	1148	9	1652	"N"	NA	225271	148115	1375
"2k8kl8222019k8"	"4/4/2020"	"Eastern Europe"	"1080p"	200175	2869	1276	5	1759	"N"	NA	133992	66183	823
"7p5rp4353202f9"	"3/8/2020"	"North America"	"720p"	453086	2092	1286	145	1723	"N"	NA	297069	156017	533
